file_id,relative_path,file_type,extension,size_bytes,line_count,is_text,is_binary,is_source_code,is_config,is_netlist,is_data,is_test,is_documentation,main_purpose,key_classes,key_functions,key_inputs,key_outputs,depends_on,used_by,relevance_to_sram_layoutgen,relevance_category,can_drive_layout_generation,can_provide_netlist_semantics,can_provide_module_definition,can_provide_optimization_result,can_be_used_in_next_stage,risk_or_limitation,notes
OYF0091,sram_compiler/subcircuits/standard_cell.py,python_subcircuit_source,.py,14044,360,True,False,True,False,False,False,False,False,Defines SRAM or peripheral subcircuit generation logic for SPICE/PySpice netlist construction.,"Pinv, PNAND2, PNAND3, Pbuff, AND2, AND3, D_latch","__init__, add_inverter_transistors, __init__, add_nand2_transistors, __init__, add_nand3_transistors, __init__, add_buffer_transistors, __init__, add_and3_components, __init__, add_and3_components, __init__, add_d_latch_components",Config objects and module parameters.,PySpice/SPICE subcircuit definitions and connectivity.,"PySpice.Spice.Netlist, PySpice.Unit, base_subcircuit","sram_compiler/subcircuits/decoder.py, sram_compiler/subcircuits/time_generate.py, sram_compiler/subcircuits/wordline_driver.py, sram_compiler/testbenches/sram_6t_core_testbench.py",Defines SRAM module/peripheral netlist structure and therefore provides module semantics relevant to layoutgen mapping.,MODULE_DEFINITION,False,True,True,False,True,"Provides electrical/module semantics only; missing direct geometry, placement, and routing correspondence to layoutgen cells.",NONE
OYF0092,sram_compiler/subcircuits/time_generate.py,python_subcircuit_source,.py,28180,767,True,False,True,False,False,False,False,False,Defines SRAM or peripheral subcircuit generation logic for SPICE/PySpice netlist construction.,"TransmissionGate, pdrive, pdrive2_for_pre, wl_pdrive, dff, DFF_BUF, DelayChain, WenDelayChain, ADDR_DFF, DATA_DFF, TIME","__init__, add_transmission_gate, __init__, add_buffer_chain, __init__, add_buffer_chain, __init__, add_buffer_chain, __init__, add_dff, __init__, add_dff_buf, __init__, add_delay_chain, __init__, add_delay_chain, __init__, add_addr_dff_array",Config objects and module parameters.,PySpice/SPICE subcircuit definitions and connectivity.,"PySpice.Unit, base_subcircuit, math, standard_cell",sram_compiler/testbenches/parameter_factor.py,Defines SRAM module/peripheral netlist structure and therefore provides module semantics relevant to layoutgen mapping.,MODULE_DEFINITION,False,True,True,False,True,"Provides electrical/module semantics only; missing direct geometry, placement, and routing correspondence to layoutgen cells.",NONE
OYF0093,sram_compiler/subcircuits/wordline_driver.py,python_subcircuit_source,.py,3400,79,True,False,True,False,False,False,False,False,Defines SRAM or peripheral subcircuit generation logic for SPICE/PySpice netlist construction.,WordlineDriver,"__init__, add_driver_components",Config objects and module parameters.,PySpice/SPICE subcircuit definitions and connectivity.,"PySpice.Unit, base_subcircuit, standard_cell",sram_compiler/testbenches/parameter_factor.py,Defines SRAM module/peripheral netlist structure and therefore provides module semantics relevant to layoutgen mapping.,MODULE_DEFINITION,False,True,True,False,True,"Provides electrical/module semantics only; missing direct geometry, placement, and routing correspondence to layoutgen cells.",NONE
OYF0094,sram_compiler/testbenches/base_testbench.py,python_testbench_source,.py,3477,91,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,BaseTestbench,"__init__, set_vdd, set_timing_parameters, create_read_periphery, create_write_periphery, create_testbench, run_simulation","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","PySpice.Spice.Netlist, PySpice.Unit, os",sram_compiler/testbenches/sram_6t_core_testbench.py,Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0095,sram_compiler/testbenches/parameter_factor.py,python_testbench_source,.py,45777,1168,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,"SenseAmpFactory, ColumnMuxFactory, PrechargeFactory, WriteDriverFactory, WordlineDriverFactory, Sram6TCellFactory, Sram6TCoreFactory, DecoderCascadeFactory, DummyColumnFactory, DummyRowFactory, ReplicaColumnFactory, TIMEFactory","read_mos_model_from_param_file, __init__, _get_config, create, __init__, _get_config, create, __init__, _calculate_dynamic_width, _get_config, create, __init__, _calculate_dynamic_width, _get_config, create, __init__, _calculate_inv_width, _get_config","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","PySpice.Unit, sram_compiler.subcircuits.decoder, sram_compiler.subcircuits.dummy_row_or_column, sram_compiler.subcircuits.mux_and_sa, sram_compiler.subcircuits.precharge_and_write_driver, sram_compiler.subcircuits.replica_column, sram_compiler.subcircuits.sram_10t_core, sram_compiler.subcircuits.sram_6t_core, sram_compiler.subcircuits.time_generate, sram_compiler.subcircuits.wordline_driver",sram_compiler/testbenches/sram_6t_core_testbench.py,Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0096,sram_compiler/testbenches/snm.py,python_testbench_source,.py,11042,366,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,NONE,"split_xyce_prn_runs, find_crossings, extract_classical_snm_from_run, build_stats_table, extract_write_snm_from_run, process_xyce_montecarlo_prn","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","math, numpy, os, pandas, pathlib, regex, typing",sram_compiler/testbenches/sram_6t_core_MC_testbench.py,Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0097,sram_compiler/testbenches/sram_6t_core_MC_testbench.py,python_testbench_source,.py,42756,904,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,Sram6TCoreMcTestbench,"__init__, create_mc_model_file, create_testbench, add_meas_and_print, add_analysis, get_table_head, gen_process_params, _extract_sweep_rows, gen_param_sweep_generic, gen_model_sweep_generic, run_mc_simulation, _col","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","PySpice.Spice.Netlist, PySpice.Unit, math, numpy, os, pandas, sram_compiler.config_yaml.sweep_config, sram_compiler.testbenches.snm, sram_compiler.testbenches.sram_6t_core_testbench, subprocess, utils","demo_run_a_testbench.py, equivalent_modeling/main_sram.py, main_estimation.py, main_sram.py, plot_data.py, size_optimization/exp_utils.py, size_optimization/experiment.py",Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0098,sram_compiler/testbenches/sram_6t_core_testbench.py,python_testbench_source,.py,53505,1093,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,Sram6TCoreTestbench,"__init__, create_time_circuit, add_cs_startup_clamp, create_replica_column, create_dummy_column, create_dummy_row, create_dummy_row_2, create_and2_for_rwl, create_decoder, create_wl_driver, create_D_latch, create_read_periphery, create_write_periphery, create_single_cell_for_snm, data_init, create_testbench","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","PySpice.Spice.Netlist, PySpice.Unit, math, sram_compiler.subcircuits.standard_cell, sram_compiler.testbenches.base_testbench, sram_compiler.testbenches.parameter_factor, utils","equivalent_modeling/main_sram.py, main_estimation.py, plot_data.py, sram_compiler/testbenches/sram_6t_core_MC_testbench.py",Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0099,sram_compiler/testbenches/yaml_change.py,python_testbench_source,.py,3820,135,True,False,True,False,False,False,True,False,Builds simulation testbenches and result-processing flows around generated SRAM netlists.,NONE,"update_sram6t_yaml_inplace, update_global_yaml_inplace, summarize_from_csv","Config objects, subcircuit instances, simulation targets, process settings.","Executable SRAM testbenches, netlists, parsed results.","numpy, pandas, ruamel.yaml, typing",main_sram.py,Builds executable SRAM testbench/netlist contexts; relevant for tracing how OpenYield instantiates and connects modules.,NETLIST_SOURCE,False,True,False,False,True,UNKNOWN,NONE
OYF0100,tran_models/models_FF.spice,spice_model,.spice,33457,457,True,False,False,False,True,False,False,False,SPICE model or netlist-related source used by simulation flows.,UNKNOWN,UNKNOWN,Included by simulation/testbench flows.,SPICE model statements or netlist fragments.,UNKNOWN,UNKNOWN,PDK transistor model deck for SPICE simulation; required for simulation fidelity but not a GDS layout source.,DATASET,False,False,False,False,False,Process model deck affects simulation behavior only and cannot map modules to GDS geometry.,NONE
OYF0101,tran_models/models_FS.spice,spice_model,.spice,33424,456,True,False,False,False,True,False,False,False,SPICE model or netlist-related source used by simulation flows.,UNKNOWN,UNKNOWN,Included by simulation/testbench flows.,SPICE model statements or netlist fragments.,UNKNOWN,UNKNOWN,PDK transistor model deck for SPICE simulation; required for simulation fidelity but not a GDS layout source.,DATASET,False,False,False,False,False,Process model deck affects simulation behavior only and cannot map modules to GDS geometry.,NONE
OYF0102,tran_models/models_SF.spice,spice_model,.spice,33430,456,True,False,False,False,True,False,False,False,SPICE model or netlist-related source used by simulation flows.,UNKNOWN,UNKNOWN,Included by simulation/testbench flows.,SPICE model statements or netlist fragments.,UNKNOWN,UNKNOWN,PDK transistor model deck for SPICE simulation; required for simulation fidelity but not a GDS layout source.,DATASET,False,False,False,False,False,Process model deck affects simulation behavior only and cannot map modules to GDS geometry.,NONE
OYF0103,tran_models/models_SS.spice,spice_model,.spice,33433,456,True,False,False,False,True,False,False,False,SPICE model or netlist-related source used by simulation flows.,UNKNOWN,UNKNOWN,Included by simulation/testbench flows.,SPICE model statements or netlist fragments.,UNKNOWN,UNKNOWN,PDK transistor model deck for SPICE simulation; required for simulation fidelity but not a GDS layout source.,DATASET,False,False,False,False,False,Process model deck affects simulation behavior only and cannot map modules to GDS geometry.,NONE
OYF0104,tran_models/models_TT.spice,spice_model,.spice,33444,456,True,False,False,False,True,False,False,False,SPICE model or netlist-related source used by simulation flows.,UNKNOWN,UNKNOWN,Included by simulation/testbench flows.,SPICE model statements or netlist fragments.,UNKNOWN,UNKNOWN,PDK transistor model deck for SPICE simulation; required for simulation fidelity but not a GDS layout source.,DATASET,False,False,False,False,False,Process model deck affects simulation behavior only and cannot map modules to GDS geometry.,NONE
OYF0105,utils.py,source_code,.py,31766,931,True,False,True,False,False,False,False,False,UNKNOWN,NONE,"parse_mc_measurements, generate_mc_statistics, save_mc_results, read_prn_with_preprocess, split_blocks, visualize_results, process_simulation_data, _normalize_sram_cell_type, estimate_bitcell_area, estimate_total_area, estimate_array_area, estimate_array_macro_area, estimate_total_macro_area, _cell_width_metric, _cell_height_metric, estimate_scaled_array_area, parse_spice_models, remove_comments",CSV or numeric result files.,Plots or visualizations.,"math, matplotlib.lines, matplotlib.pyplot, matplotlib.ticker, numpy, pandas, pathlib, re, typing","demo_run_a_testbench.py, equivalent_modeling/main_sram.py, main_estimation.py, main_sram.py, size_optimization/demo_nsgaii.py, size_optimization/exp_utils.py, size_optimization/moead/ga_utils.py, sram_compiler/testbenches/sram_6t_core_MC_testbench.py, sram_compiler/testbenches/sram_6t_core_testbench.py, yield_estimation/tool/Distribution/multi_cone_cluster.py",Project-level utility or environment helper with indirect integration relevance only.,UTILITY,False,False,False,False,False,UNKNOWN,NONE
OYF0106,yield_estimation/README.md,yield_estimation_asset,.md,2922,67,True,False,False,False,False,False,False,True,Implements SRAM yield-estimation algorithms and related statistical utilities.,UNKNOWN,UNKNOWN,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,UNKNOWN,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0107,yield_estimation/__init__.py,yield_estimation_source,.py,42,2,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,NONE,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,NONE,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0108,yield_estimation/bound_lib/model_108_bound.txt,yield_estimation_asset,.txt,5279,2,True,False,False,False,False,True,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,UNKNOWN,UNKNOWN,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,UNKNOWN,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0109,yield_estimation/bound_lib/model_1152_bound3.txt,yield_estimation_asset,.txt,56319,2,True,False,False,False,False,True,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,UNKNOWN,UNKNOWN,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,UNKNOWN,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0110,yield_estimation/bound_lib/model_18_bound.txt,yield_estimation_asset,.txt,879,2,True,False,False,False,False,True,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,UNKNOWN,UNKNOWN,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,UNKNOWN,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0111,yield_estimation/bound_lib/model_bound_576.txt,yield_estimation_asset,.txt,28159,2,True,False,False,False,False,True,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,UNKNOWN,UNKNOWN,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,UNKNOWN,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0112,yield_estimation/demo_6tstamTestbench.py,yield_estimation_source,.py,0,0,True,False,True,False,False,False,True,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,NONE,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,NONE,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0113,yield_estimation/model_lib/ACS.py,yield_estimation_source,.py,13308,273,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,ACS,"__init__, save_y_to_txt, indicator, _identify_fail, _IS_bound, _construct_mixture_norm, _calculate_weight, _calculate_val, _calculate_fail_rate, _calculate_fail_rate_this_round, _calculate_FOM, _initial_sampling, _save_result, start_estimate","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"mpmath, numpy, os, sys, time, tool.Distribution.gmm_v2, tool.Distribution.multi_cone_cluster, tool.Distribution.normal_v1, tool.delete, tool.util","demo_run_a_testbench.py, main_estimation.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0114,yield_estimation/model_lib/AIS.py,yield_estimation_source,.py,15395,317,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,AIS,"__init__, save_y_to_txt, indicator, save_result, indicator_func, _IS_bound, pre_sampling, calculate_weights, _calculate_fail_rate, _calculate_FOM, _calculate_val, resampling, resampling_new, _construct_mixture_norm, start_estimate","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"numpy, os, pandas, sys, time, tool.Distribution.gmm_v2, tool.Distribution.normal_v1, tool.delete, tool.util, torch, torch.nn","demo_run_a_testbench.py, main_estimation.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0115,yield_estimation/model_lib/HSCS.py,yield_estimation_source,.py,18975,412,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,HSCS,"__init__, save_y_to_txt, indicator, indicator_func, _IS_bound, sample_on_sphere, pre_sampling, normr, get_radius, get_weights, weighted_sphere_Kmeans, find_min_norm, get_cluster_ratios, _construct_mixture_norm, save_result, _calculate_fail_rate_this_round, _calculate_fail_rate, _calculate_FOM","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"numpy, os, sklearn.cluster, sys, time, tool.Distribution.gmm_v2, tool.delete, tool.util, torch.nn","demo_run_a_testbench.py, main_estimation.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0116,yield_estimation/model_lib/MC.py,yield_estimation_source,.py,7317,158,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,MC,"seed_torch, __init__, save_y_to_txt, indicator, save_result, _get_new_y, _evaluate, _get_initial_sample, rearrage_x, _IS_bound, start_estimate","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"numpy, os, random, sys, time, tool.Distribution.normal_v1, tool.delete, tool.util, torch","demo_run_a_testbench.py, main_estimation.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0117,yield_estimation/model_lib/MNIS.py,yield_estimation_source,.py,9923,206,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,MNIS,"__init__, save_y_to_txt, indicator, _calculate_val, _calculate_fail_rate_this_round, _calculate_fail_rate, _calculate_FOM, _save_result, _initial_sampling, _IS_bound, start_estimate","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"numpy, os, sys, time, tool.Distribution.normal_v1, tool.delete, tool.util","demo_run_a_testbench.py, main_estimation.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0118,yield_estimation/model_lib/__init__.py,yield_estimation_source,.py,0,0,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,NONE,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,NONE,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0119,yield_estimation/tool/Distribution/__init__.py,yield_estimation_source,.py,0,0,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,NONE,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,NONE,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0120,yield_estimation/tool/Distribution/gmm_v1.py,yield_estimation_source,.py,25472,622,True,False,True,False,False,False,False,False,Handmade distribution of Gaussian mixture model  手工实现高斯混合模型,"GaussianMixture, mixture_gaussian","calculate_matmul_n_times, calculate_matmul, __init__, _init_params, check_size, bic, fit, predict, predict_proba, sample, score_samples, _estimate_log_prob, _calculate_log_det, _e_step, _m_step, __em, __score, __update_mu","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"math, mpmath, numpy, scipy.special, torch",UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0121,yield_estimation/tool/Distribution/gmm_v2.py,yield_estimation_source,.py,22015,595,True,False,True,False,False,False,False,False,Handmade distribution of Gaussian mixture model,"GaussianMixture, mixture_gaussian","calculate_matmul_n_times, calculate_matmul, __init__, _init_params, check_size, bic, fit, predict, predict_proba, sample, score_samples, _estimate_log_prob, _calculate_log_det, _e_step, _m_step, __em, __score, __update_mu","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"math, mpmath, numpy, scipy.special, torch","demo_run_a_testbench.py, main_estimation.py, yield_estimation/model_lib/ACS.py, yield_estimation/model_lib/AIS.py, yield_estimation/model_lib/HSCS.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0122,yield_estimation/tool/Distribution/guassian_distribution.py,yield_estimation_source,.py,28324,598,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,Guassian_distribution,"__init__, replace_zeros, Ourmodel_estimate_log_prob, ACS_estimate_log_prob, ACS_estimate_log_prob_for1093, HSCS_estimate_log_prob, AIS_estimate_log_prob, AIS_estimate_log_prob_v2, AIS_estimate_log_prob_for1093, Ourmodel_Sample_propagation, ACS_Sample_propagation, check_allzero, ACS_Sample_propagation_for1093, ACS_Sample_propagation_new, HSCS_Sample_propagation, AIS_Sample_propagation, AIS_Sample_propagation_v2, AIS_Sample_propagation_for1093","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"Code.Exp.Data.SPICE_case2.SPICE_case2, copy, gpytorch, mpmath, numpy, sys, torch",UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0123,yield_estimation/tool/Distribution/multi_cone_cluster.py,yield_estimation_source,.py,1328,39,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,cone_cluster,"__init__, cluster","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"Distribution.utils, numpy, time",yield_estimation/model_lib/ACS.py,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0124,yield_estimation/tool/Distribution/normal_v1.py,yield_estimation_source,.py,1220,43,True,False,True,False,False,False,False,False,normal distribution  正态分布,norm_dist,"__init__, sample, log_pdf, log_cdf, pdf","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"math, mpmath, numpy, scipy.special, scipy.stats","demo_run_a_testbench.py, main_estimation.py, yield_estimation/model_lib/ACS.py, yield_estimation/model_lib/AIS.py, yield_estimation/model_lib/MC.py, yield_estimation/model_lib/MNIS.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0125,yield_estimation/tool/Distribution/utils.py,yield_estimation_source,.py,1261,42,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,"normalize, cos_distance","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,numpy,"demo_run_a_testbench.py, equivalent_modeling/main_sram.py, main_estimation.py, main_sram.py, size_optimization/demo_nsgaii.py, size_optimization/exp_utils.py, size_optimization/moead/ga_utils.py, sram_compiler/testbenches/sram_6t_core_MC_testbench.py, sram_compiler/testbenches/sram_6t_core_testbench.py, yield_estimation/tool/Distribution/multi_cone_cluster.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0126,yield_estimation/tool/__init__.py,yield_estimation_source,.py,42,2,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,NONE,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,NONE,UNKNOWN,"Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0127,yield_estimation/tool/delete.py,yield_estimation_source,.py,835,23,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,delete_folder_content,"Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"os, shutil","yield_estimation/model_lib/ACS.py, yield_estimation/model_lib/AIS.py, yield_estimation/model_lib/HSCS.py, yield_estimation/model_lib/MC.py, yield_estimation/model_lib/MNIS.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0128,yield_estimation/tool/util.py,yield_estimation_source,.py,4514,110,True,False,True,False,False,False,False,False,Implements SRAM yield-estimation algorithms and related statistical utilities.,NONE,"save_obj, load_obj, seed_set, write_data2csv, get_model_class_name, print_metrics_v2","Simulation outcome model, distributions, pass/fail criteria.",Failure-rate or yield-estimation statistics.,"numpy, os, pandas, pickle, prettytable, random, time, torch","demo_run_a_testbench.py, size_optimization/demo_tssbo.py, yield_estimation/model_lib/ACS.py, yield_estimation/model_lib/AIS.py, yield_estimation/model_lib/HSCS.py, yield_estimation/model_lib/MC.py, yield_estimation/model_lib/MNIS.py","Yield-estimation/statistical code, largely orthogonal to physical layout generation.",OPTIMIZATION_ALGORITHM,False,False,False,True,False,Optimization or estimation logic is not a physical-layout implementation source.,NONE
OYF0129,电路算法说明文档.md,documentation,.md,9369,234,True,False,False,False,False,False,False,True,Documentation file.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Documentation or license material; informative for understanding the project but not a layout driver.,DOCUMENTATION,False,False,False,False,False,UNKNOWN,NONE
OYF0130,等效电路说明文档.md,documentation,.md,8687,0,False,True,False,False,False,False,False,True,Documentation file.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Documentation or license material; informative for understanding the project but not a layout driver.,DOCUMENTATION,False,False,False,False,False,UNKNOWN,Binary or non-text asset.
